epoch,train_loss,val_loss,val_dice,val_iou,val_acc,val_acc_pixel,val_hd95
1,1.2678,1.1651,0.4068,0.2553,0.8369,0.9944,56.5436
2,1.0668,0.9681,0.5597,0.3886,0.8604,0.9968,43.4351
3,0.8403,0.6813,0.6455,0.4766,0.8791,0.9977,42.5992
4,0.5538,1.0133,0.0431,0.0220,0.5641,0.9820,360.4806
5,0.4240,1.0151,0.0030,0.0015,0.5007,0.9972,102.7601
6,0.3891,0.5045,0.6631,0.4960,0.9201,0.9976,36.2900
