epoch,train_loss,val_loss,val_dice,val_iou,val_acc,val_acc_pixel,val_hd95,lr,grad_norm
1,1.3864,1.2520,0.5292,0.3598,0.9035,0.9958,48.8500,0.00002667,inf
2,1.1673,1.0654,0.5480,0.3774,0.9058,0.9961,36.0214,0.00005333,0.682260
