epoch,train_loss,val_loss,val_dice,val_iou,val_acc,val_acc_pixel,val_hd95,lr,grad_norm
1,2.0870,3.2512,0.0120,0.0060,0.7681,0.5375,267.6989,0.00004000,nan
2,2.5149,1.5010,0.0000,0.0000,0.5000,0.9972,104.0251,0.00008000,0.341502
