epoch,train_loss,val_loss,val_dice,val_iou,val_acc,val_acc_pixel,val_hd95
1,1.4178,1.2397,0.7098,0.5501,0.8927,0.9864,122.9127
2,1.0475,1.0549,0.8344,0.7159,0.9426,0.9926,43.0576
