epoch,train_loss,val_loss,val_dice,val_iou,val_acc,val_acc_pixel,val_hd95
1,6.3447,5.5061,0.0097,0.0049,0.5731,0.8055,334.0292
2,4.9949,4.7526,0.3314,0.1986,0.7755,0.9937,376.0416
3,4.6425,4.5257,0.5237,0.3547,0.7920,0.9970,382.9094
4,4.4123,4.2873,0.6031,0.4318,0.8145,0.9977,377.8694
5,4.1904,4.1054,0.6069,0.4356,0.7713,0.9980,28.7718
6,3.9815,3.9769,0.6540,0.4859,0.7738,0.9984,19.2704
7,3.8018,3.7853,0.0000,0.0000,0.5000,0.9972,104.0251
8,3.6571,3.6826,0.0000,0.0000,0.5000,0.9972,104.0251
9,3.5157,3.5649,0.0000,0.0000,0.5000,0.9972,104.0251
